loss grad-norm learning-rate epoch
0.0041 0.15221785008907318 0.00013678044970876315 0.96
0.0028 0.015715891495347023 0.0001361296410790407 0.97
0.0027 0.024567943066358566 0.00013541375158634603 0.98
0.0032 0.005298030562698841 0.0001347629429566236 0.99
0.0026 0.020082993432879448 0.00013411213432690117 1.0
0.0031 0.03692985698580742 0.00013346132569717876 1.01
0.0027 0.04505593329668045 0.00013274543620448408 1.02
0.0028 0.01375332660973072 0.00013209462757476166 1.03
0.0027 0.11522334814071655 0.00013144381894503922 1.04
0.0066 0.03153878077864647 0.00013072792945234457 1.05
0.0034 0.007510409690439701 0.00013007712082262213 1.06
0.0025 0.008996768854558468 0.00012942631219289968 1.07
0.002 0.019393065944314003 0.00012877550356317724 1.08
0.0025 0.013756605796515942 0.00012805961407048256 1.09
0.0036 0.07486795634031296 0.00012740880544076015 1.1
0.0026 0.009105094708502293 0.00012675799681103773 1.11
0.0022 0.014717201702296734 0.0001261071881813153 1.12
0.0037 0.14959388971328735 0.0001253912986886206 1.13
0.0024 0.007787324953824282 0.0001247404900588982 1.14
0.0041 0.03595280274748802 0.00012408968142917575 1.15
0.0029 0.11393233388662338 0.0001233737919364811 1.16
0.0042 0.009314775466918945 0.00012272298330675863 1.17
0.0026 0.008756019175052643 0.00012207217467703622 1.18
0.0041 0.05458676442503929 0.0001214213660473138 1.19
0.0026 0.006311506032943726 0.00012070547655461912 1.2
0.0022 0.016823071986436844 0.00012005466792489668 1.21
0.0021 0.010610328987240791 0.00011940385929517426 1.22
0.0027 0.012578340247273445 0.00011868796980247958 1.23
0.0038 0.05473967269062996 0.00011803716117275716 1.24
0.0024 0.015455031767487526 0.00011738635254303471 1.25
0.0023 0.006860006134957075 0.0001167355439133123 1.26
0.0024 0.010885884054005146 0.00011601965442061762 1.27
0.0017 0.004177488386631012 0.00011536884579089519 1.28
0.0024 0.07635748386383057 0.00011471803716117275 1.29
0.0029 0.005155118647962809 0.00011406722853145033 1.3
0.0067 0.11922495812177658 0.00011335133903875565 1.31
0.0032 0.09227729588747025 0.00011270053040903324 1.32
0.0044 0.02842739038169384 0.0001120497217793108 1.33
0.0026 0.006298263091593981 0.00011133383228661613 1.34
0.0023 0.003959721885621548 0.00011068302365689369 1.35
0.0022 0.0107912952080369 0.00011003221502717127 1.36
0.002 0.020194407552480698 0.00010938140639744883 1.37
0.0023 0.011675925925374031 0.00010866551690475417 1.38
0.0024 0.0037489058449864388 0.00010801470827503172 1.39
0.002 0.15995921194553375 0.00010736389964530931 1.4
0.0029 0.011318025179207325 0.00010664801015261463 1.41
0.0022 0.006117597222328186 0.00010599720152289221 1.42
0.0023 0.00876863207668066 0.00010534639289316977 1.43
0.0021 0.009648378938436508 0.00010469558426344734 1.44
0.0022 0.011650625616312027 0.00010397969477075266 1.45
0.0032 0.12427035719156265 0.00010332888614103025 1.46
0.0033 0.08693241328001022 0.0001026780775113078 1.47
0.0029 0.008552465587854385 0.00010202726888158538 1.48
0.0017 0.003813103074207902 0.0001013113793888907 1.49
0.0016 0.006430898327380419 0.00010066057075916828 1.5
0.0026 0.014754138886928558 0.00010000976212944584 1.51
0.0019 0.010860498063266277 9.929387263675118e-05 1.52
0.0019 0.0031485331710428 9.864306400702875e-05 1.53
0.0017 0.0076232049614191055 9.79922553773063e-05 1.54
0.0028 0.00801650807261467 9.734144674758387e-05 1.55
0.0038 0.010496488772332668 9.662555725488921e-05 1.56
0.0025 0.0243624709546566 9.597474862516678e-05 1.57
0.0019 0.04979614168405533 9.532393999544434e-05 1.58
0.0013 0.007281742058694363 9.460805050274967e-05 1.59
0.0017 0.005155676044523716 9.395724187302724e-05 1.6
0.0022 0.004208001773804426 9.330643324330482e-05 1.61
0.0013 0.004108837805688381 9.265562461358239e-05 1.62
0.0025 0.007908190600574017 9.193973512088771e-05 1.63
0.0021 0.006226566154509783 9.128892649116527e-05 1.64
0.0026 0.0037299601826816797 9.063811786144285e-05 1.65
0.0023 0.004558594431728125 8.998730923172042e-05 1.66
0.0019 0.004540830850601196 8.927141973902574e-05 1.67
0.0031 0.09657295048236847 8.862061110930331e-05 1.68
0.0024 0.011742593720555305 8.796980247958088e-05 1.69
0.0024 0.0033023671712726355 8.72539129868862e-05 1.7
0.002 0.003539490047842264 8.660310435716378e-05 1.71
0.0025 0.01548155676573515 8.595229572744135e-05 1.72
0.0015 0.006691184360533953 8.530148709771892e-05 1.73
0.0031 0.012822646647691727 8.458559760502424e-05 1.74
0.0022 0.01864602416753769 8.393478897530181e-05 1.75
0.0033 0.05781156197190285 8.328398034557938e-05 1.76
0.0015 0.004378208890557289 8.256809085288472e-05 1.77
0.002 0.0026692026294767857 8.191728222316229e-05 1.78
0.0021 0.004758426453918219 8.126647359343985e-05 1.79
0.0017 0.0037075579166412354 8.061566496371742e-05 1.8
0.002 0.021874597296118736 7.989977547102275e-05 1.81
0.0022 0.007096968591213226 7.924896684130032e-05 1.82
0.002 0.013913371600210667 7.85981582115779e-05 1.83
0.0023 0.01460704393684864 7.794734958185545e-05 1.84
0.0025 0.00544397160410881 7.723146008916079e-05 1.85
0.002 0.008390217088162899 7.658065145943836e-05 1.86
0.0027 0.00522376736626029 7.592984282971593e-05 1.87
0.0019 0.008424622938036919 7.521395333702125e-05 1.88
0.0022 0.013851044699549675 7.456314470729882e-05 1.89
0.002 0.0023268992081284523 7.391233607757639e-05 1.9
0.0016 0.002055555582046509 7.326152744785396e-05 1.91
0.0021 0.0073446412570774555 7.254563795515928e-05 1.92
0.0014 0.016620680689811707 7.189482932543687e-05 1.93
0.0014 0.0022745344322174788 7.124402069571443e-05 1.94
0.0018 0.00502134719863534 7.052813120301975e-05 1.95
0.0014 0.005277116317301989 6.987732257329732e-05 1.96
0.0021 0.017198916524648666 6.92265139435749e-05 1.97
0.0018 0.005486936774104834 6.857570531385246e-05 1.98
0.0027 0.013418654911220074 6.78598158211578e-05 1.99
0.0018 0.015437215566635132 6.720900719143535e-05 2.0
0.0016 0.005381700582802296 6.655819856171294e-05 2.01
0.0018 0.003612116677686572 6.584230906901826e-05 2.02
0.003 0.016986697912216187 6.519150043929583e-05 2.03
0.0012 0.00907726027071476 6.454069180957339e-05 2.04
0.0019 0.008412482216954231 6.388988317985097e-05 2.05
0.0013 0.006060837768018246 6.31739936871563e-05 2.06
0.0024 0.01596330851316452 6.252318505743387e-05 2.07
0.0034 0.015194622799754143 6.187237642771144e-05 2.08
0.0019 0.010744700208306313 6.1221567797989e-05 2.09
0.0026 0.00990989524871111 6.0505678305294336e-05 2.1
0.0014 0.011426924727857113 5.98548696755719e-05 2.11
0.0016 0.005065704695880413 5.920406104584947e-05 2.12
0.0019 0.0029476748313754797 5.84881715531548e-05 2.13
0.0012 0.009316804818809032 5.783736292343237e-05 2.14
0.0016 0.005668267607688904 5.7186554293709935e-05 2.15
0.0015 0.010095814242959023 5.6535745663987506e-05 2.16
0.0014 0.0038753424305468798 5.581985617129284e-05 2.17
0.0018 0.003719077678397298 5.5169047541570405e-05 2.18
0.0018 0.007958168163895607 5.4518238911847976e-05 2.19
0.0018 0.007721688132733107 5.38023494191533e-05 2.2
0.0014 0.004364484455436468 5.3151540789430875e-05 2.21
0.0022 0.03317609056830406 5.2500732159708446e-05 2.22
0.0016 0.010649221949279308 5.184992352998601e-05 2.23
0.0019 0.1253618746995926 5.113403403729133e-05 2.24
0.0017 0.0025842911563813686 5.04832254075689e-05 2.25
0.0025 0.0025192382745444775 4.9832416777846474e-05 2.26
0.0026 0.11328959465026855 4.9181608148124045e-05 2.27
0.0029 0.018972204998135567 4.846571865542937e-05 2.28
0.0015 0.01284515019506216 4.7814910025706944e-05 2.29
0.002 0.021535692736506462 4.716410139598451e-05 2.3
0.002 0.004682740196585655 4.644821190328984e-05 2.31
0.0021 0.006198786664754152 4.579740327356741e-05 2.32
0.0021 0.007959778420627117 4.514659464384498e-05 2.33
0.001 0.010508975945413113 4.449578601412255e-05 2.34
0.0016 0.01855933666229248 4.377989652142788e-05 2.35
0.002 0.012823756784200668 4.312908789170544e-05 2.36
0.0011 0.00661963876336813 4.247827926198302e-05 2.37
0.0019 0.004573299083858728 4.176238976928834e-05 2.38
0.0014 0.0012160995975136757 4.111158113956591e-05 2.39
0.0019 0.006780254654586315 4.0460772509843484e-05 2.4
0.0018 0.010830924846231937 3.9809963880121055e-05 2.41
0.0015 0.0029435432516038418 3.9094074387426376e-05 2.42
0.0017 0.007790581323206425 3.844326575770395e-05 2.43
0.0014 0.0036792256869375706 3.779245712798152e-05 2.44
0.0014 0.006302956026047468 3.714164849825909e-05 2.45
0.0018 0.007604263257235289 3.642575900556441e-05 2.46
0.001 0.0045693120919167995 3.577495037584199e-05 2.47
0.0019 0.01588558778166771 3.5130649832416777e-05 2.48
0.0019 0.012864416465163231 3.4414760339722105e-05 2.49
0.0017 0.008779863826930523 3.3763951709999676e-05 2.5
0.0021 0.027967385947704315 3.311965116657447e-05 2.51
0.0016 0.005628238897770643 3.246884253685204e-05 2.52
0.0021 0.01096393819898367 3.175295304415737e-05 2.53
0.0019 0.0049837627448141575 3.1102144414434934e-05 2.54
0.0019 0.006148336920887232 3.045133578471251e-05 2.55
0.0018 0.01415297668427229 2.9735446292017833e-05 2.56
0.0014 0.0031142374500632286 2.9084637662295404e-05 2.57
0.0019 0.007713892497122288 2.8433829032572972e-05 2.58
0.0023 0.0043976265005767345 2.7783020402850546e-05 2.59
0.0019 0.0032874341122806072 2.7067130910155868e-05 2.6
0.0017 0.007433186750859022 2.6416322280433442e-05 2.61
0.0009 0.006074070930480957 2.576551365071101e-05 2.62
0.0016 0.007609159220010042 2.5114705020988578e-05 2.63
0.0016 0.005551431328058243 2.4398815528293906e-05 2.64
0.0015 0.005270326044410467 2.3748006898571477e-05 2.65
0.0014 0.008185332641005516 2.3097198268849048e-05 2.66
0.0016 0.025156542658805847 2.2381308776154373e-05 2.67
0.002 0.030860552564263344 2.1730500146431944e-05 2.68
0.0013 0.007740097586065531 2.107969151670951e-05 2.69
0.0021 0.005601135548204184 2.0428882886987082e-05 2.7
0.0017 0.004237046930938959 1.971299339429241e-05 2.71
0.0017 0.003961704205721617 1.9062184764569978e-05 2.72
0.0014 0.004280263092368841 1.841137613484755e-05 2.73
0.0021 0.009981583803892136 1.776056750512512e-05 2.74
0.0012 0.015142286196351051 1.7044678012430445e-05 2.75
0.0014 0.003752943826839328 1.6393869382708016e-05 2.76
0.0017 0.009425179101526737 1.574956883928281e-05 2.77
0.0015 0.012733976356685162 1.5033679346588137e-05 2.78
0.001 0.009982537478208542 1.4382870716865707e-05 2.79
0.0012 0.004381310660392046 1.3732062087143278e-05 2.8
0.0017 0.017091576009988785 1.3081253457420847e-05 2.81
0.002 0.00434459000825882 1.2365363964726174e-05 2.82
0.0014 0.015989800915122032 1.1714555335003741e-05 2.83
0.002 0.0021534119732677937 1.1063746705281312e-05 2.84
0.001 0.010518284514546394 1.034785721258664e-05 2.85
0.0019 0.006506158970296383 9.69704858286421e-06 2.86
0.0018 0.009671805426478386 9.04623995314178e-06 2.87
0.0019 0.005573203321546316 8.395431323419349e-06 2.88
0.0019 0.0073772878386080265 7.679541830724677e-06 2.89
0.0018 0.0015564161585643888 7.028733201002245e-06 2.9
0.0016 0.021093374118208885 6.3779245712798155e-06 2.91
0.0014 0.0006066928035579622 5.727115941557385e-06 2.92
0.0018 0.007121583446860313 5.011226448862712e-06 2.93
0.0015 0.013885491527616978 4.360417819140282e-06 2.94
0.0019 0.03171427920460701 3.7096091894178517e-06 2.95
0.0014 0.005460986867547035 2.9937196967231786e-06 2.96
0.0016 0.002300144173204899 2.3429110670007484e-06 2.97
0.0015 0.0071597411297261715 1.6921024372783184e-06 2.98
0.0022 0.007688769139349461 1.0412938075558882e-06 2.99
0.0015 0.008440012112259865 3.254043148612151e-07 3.0
